A,B,C,D
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.682474046689914,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.2056130127295597
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.383613559195267,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
2.8582273753833256,2.4698818528914064,2.6163525504772798,2.9930523912191025
